cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,270,270,273,up,1,0.2870308000019577,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,271,271,105,left,1,0.2685927000020456,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,272,272,234,right,1,0.4666384999982256,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,273,273,282,right,1,0.38057040000057896,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,274,274,354,left,0,0.3169953999968129,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,275,275,198,down,1,0.4237031999982719,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,276,276,29,right,1,0.26399709999896004,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,277,277,367,left,1,0.3629636000005121,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,278,278,365,down,1,0.2851215000009688,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,279,279,64,left,1,0.311735300001601,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,280,280,60,right,1,0.30177999999796157,7,2,m,21,r,h,2021_May_01_1701,bd-ai,2021.1.4,59.974690680692106,
